,cell,FOV,chrnum,x_hat,y_hat,z_hat,fiber,finalcellID,hyb
0,,0.0,8.0,1694.2420000000004,1540.509,31.09223300970874,1.0,25.0,39.0
0,,0.0,8.0,1696.1100000000001,1522.5414999999998,41.83009708737864,2.0,25.0,59.5
0,,0.0,8.0,937.99,1434.061,28.271844660194176,0.0,26.0,67.0
0,,0.0,8.0,1852.834,1655.287,29.308252427184467,0.0,27.0,59.0
0,,0.0,8.0,1823.844,1614.4904999999999,46.78033980582524,1.0,27.0,41.0
0,,0.0,8.0,197.6465,1728.4180000000001,27.001213592233007,0.0,28.0,56.5
0,,0.0,8.0,214.184,1689.781,29.070388349514563,1.0,28.0,65.5
0,,0.0,8.0,116.512,1653.8595,30.440533980582522,2.0,28.0,48.0
0,,0.0,8.0,1895.263,1651.8770000000004,31.5,0.0,29.0,61.0
0,,0.0,8.0,1899.938,1774.5929999999996,43.616504854368934,1.0,29.0,59.0
0,,0.0,8.0,1292.424,1717.943,26.012135922330096,0.0,30.0,49.0
0,,0.0,8.0,1303.591,1744.4070000000004,29.968446601941746,1.0,30.0,51.0
0,,0.0,8.0,1110.094,1699.689,36.14563106796116,0.0,31.0,55.0
0,,0.0,8.0,1120.68,1726.9070000000002,32.4502427184466,1.0,31.0,53.0
0,,0.0,8.0,583.065,1792.0770000000002,41.689320388349515,0.0,32.0,52.0
0,,0.0,8.0,1266.763,1823.164,43.04854368932039,0.0,33.0,53.0
0,,0.0,8.0,1806.9735,1949.0485,28.2123786407767,0.0,35.0,60.0
0,,0.0,8.0,1859.829,1913.686,26.22087378640777,1.0,35.0,52.0
0,,0.0,8.0,905.475,1931.386,28.320388349514563,0.0,37.0,57.0
0,,0.0,8.0,1358.082,1361.6395,49.993932038834956,0.0,38.0,49.5
0,,0.0,8.0,1421.9455,1434.507,36.6868932038835,1.0,38.0,56.5
0,,0.0,8.0,1295.2984999999999,1358.824,30.20509708737864,2.0,38.0,72.0
0,,0.0,8.0,1953.7815,1363.2195000000002,31.00242718446602,0.0,39.0,62.5
0,,0.0,8.0,1866.872,1528.085,27.344660194174754,0.0,40.0,55.0
0,,0.0,8.0,1771.505,1518.065,27.339805825242717,1.0,40.0,49.0
0,,0.0,8.0,1858.0955,1525.711,27.444174757281555,2.0,40.0,56.0
0,,0.0,8.0,1947.873,1392.723,31.274271844660195,0.0,41.0,58.5
0,,0.0,8.0,1932.7305000000001,1480.083,37.32645631067961,1.0,41.0,52.0
0,,0.0,8.0,1443.5375,855.0609999999999,22.644417475728154,0.0,42.0,62.5
0,,0.0,8.0,1354.728,323.98900000000003,26.309466019417478,0.0,43.0,55.0
0,,0.0,8.0,1325.7704999999999,450.94449999999995,29.446601941747574,1.0,43.0,62.5
0,,0.0,8.0,1363.306,322.092,24.941747572815533,2.0,43.0,66.0
0,,0.0,8.0,1276.526,379.162,33.480582524271846,3.0,43.0,64.0
0,,0.0,8.0,1306.154,270.113,29.405339805825243,0.0,44.0,52.0
0,,0.0,8.0,1396.106,200.328,24.104368932038835,1.0,44.0,52.0
0,,0.0,8.0,1831.173,363.49300000000005,52.11165048543689,0.0,45.0,57.0
0,,0.0,8.0,243.037,295.442,43.33009708737864,0.0,46.0,53.0
0,,0.0,8.0,209.853,244.615,33.349514563106794,1.0,46.0,66.0
0,,0.0,8.0,210.50099999999998,243.8745,32.57645631067961,2.0,46.0,55.0
0,,0.0,8.0,540.3485000000001,406.202,48.088592233009706,0.0,47.0,48.0
0,,0.0,8.0,525.854,456.6745,45.83980582524272,1.0,47.0,44.0
0,,0.0,8.0,410.453,477.734,40.29854368932039,0.0,48.0,56.0
0,,0.0,8.0,413.295,478.723,40.407766990291265,1.0,48.0,54.0
0,,0.0,8.0,452.43,581.922,45.16626213592233,2.0,48.0,56.0
0,,0.0,8.0,1397.995,533.008,30.138349514563107,0.0,49.0,48.0
0,,0.0,8.0,1399.418,530.814,30.131067961165048,1.0,49.0,50.0
0,,0.0,8.0,1327.618,610.929,35.70145631067961,2.0,49.0,52.0
0,,0.0,8.0,1323.015,616.114,36.54126213592233,3.0,49.0,47.0
0,,0.0,8.0,743.863,614.916,34.05339805825243,0.0,50.0,70.0
0,,0.0,8.0,634.742,547.9,37.80582524271845,1.0,50.0,50.0
0,,0.0,8.0,459.227,666.923,48.439320388349515,0.0,51.0,52.0
0,,0.0,8.0,440.8945,710.9585,33.226941747572816,1.0,51.0,54.0
0,,0.0,8.0,701.8375000000001,742.052,38.23179611650485,0.0,52.0,53.5
0,,0.0,8.0,760.8585,725.9285,31.604368932038835,1.0,52.0,55.0
0,,0.0,8.0,800.902,788.637,31.79126213592233,0.0,53.0,54.0
0,,0.0,8.0,827.3065,797.059,41.43446601941748,1.0,53.0,58.5
0,,0.0,8.0,828.175,794.635,36.81553398058252,2.0,53.0,49.0
0,,0.0,8.0,349.147,874.796,27.84223300970874,0.0,54.0,56.5
0,,0.0,8.0,350.889,880.653,28.983009708737864,1.0,54.0,56.0
0,,0.0,8.0,644.5895,977.2760000000001,36.89199029126213,0.0,55.0,59.0
0,,0.0,8.0,647.3685,975.521,38.099514563106794,1.0,55.0,60.0
0,,0.0,8.0,637.941,975.318,37.39563106796116,2.0,55.0,47.5
0,,0.0,8.0,874.3145,1116.1545,29.550970873786408,0.0,56.0,57.5
0,,0.0,8.0,935.0795,1144.019,42.10679611650485,1.0,56.0,49.5
0,,0.0,8.0,876.625,1122.639,29.480582524271846,2.0,56.0,62.0
0,,0.0,8.0,931.586,1136.121,39.63592233009708,3.0,56.0,64.0
0,,0.0,8.0,1792.761,1310.529,39.02427184466019,0.0,57.0,61.0
0,,0.0,8.0,1864.506,1307.908,35.44417475728155,1.0,57.0,58.0
0,,0.0,8.0,1959.7765,1316.987,41.08009708737864,0.0,58.0,54.0
0,,0.0,8.0,818.3325,1353.8465,41.37135922330097,0.0,59.0,53.0
0,,0.0,8.0,813.4694999999999,1360.458,41.27427184466019,1.0,59.0,57.5
0,,0.0,8.0,815.3805,1359.6405,41.370145631067956,2.0,59.0,54.5
0,,0.0,8.0,806.451,1343.125,41.50242718446602,3.0,59.0,59.0
0,,0.0,8.0,305.036,1446.532,41.43446601941748,0.0,60.0,54.0
0,,0.0,8.0,271.851,1413.2865,29.861650485436893,1.0,60.0,58.0
0,,0.0,8.0,1664.3055,1389.44,43.59344660194175,0.0,61.0,54.0
0,,0.0,8.0,1772.1844999999998,1447.2725,38.16383495145631,1.0,61.0,51.0
0,,0.0,8.0,1670.1435000000001,1390.5705,43.9878640776699,2.0,61.0,48.0
0,,0.0,8.0,1764.738,1449.79,38.439320388349515,3.0,61.0,64.0
0,,0.0,8.0,1944.2559999999999,1437.246,42.872572815533985,0.0,62.0,52.5
0,,0.0,8.0,1976.942,1421.341,42.359223300970875,1.0,62.0,58.0
0,,0.0,8.0,1700.057,1615.297,33.02669902912621,0.0,63.0,53.0
0,,0.0,8.0,1681.769,1570.265,41.58495145631068,1.0,63.0,52.0
0,,0.0,8.0,1696.9475,1619.7505,28.58495145631068,2.0,63.0,63.0
0,,0.0,8.0,1918.451,1600.004,36.40655339805825,0.0,64.0,51.5
0,,0.0,8.0,1907.4825,1648.2995,47.54247572815534,1.0,64.0,62.5
0,,0.0,8.0,1909.805,1619.593,38.786407766990294,2.0,64.0,57.0
0,,0.0,8.0,1652.394,1769.33,30.009708737864077,0.0,65.0,54.0
0,,0.0,8.0,1653.0515,1688.8825,39.01941747572815,1.0,65.0,44.5
0,,0.0,8.0,1661.6109999999999,1684.8835,37.97936893203884,2.0,65.0,63.0
0,,0.0,8.0,1659.423,1676.4679999999998,40.92233009708738,3.0,65.0,56.5
0,,0.0,8.0,294.066,1733.254,32.49029126213592,0.0,66.0,55.0
0,,0.0,8.0,274.0325,1769.7035,41.502427184466015,1.0,66.0,46.0
0,,0.0,8.0,282.176,1759.544,39.71601941747573,2.0,66.0,61.0
0,,0.0,8.0,1925.8915,1743.9825,31.407766990291265,0.0,67.0,49.0
0,,0.0,8.0,1828.3110000000001,1771.144,34.4247572815534,1.0,67.0,61.5
0,,0.0,8.0,1825.036,1767.67,33.898058252427184,2.0,67.0,57.0
0,,0.0,8.0,1762.4054999999998,1011.674,42.26699029126213,0.0,68.0,47.0
0,,0.0,8.0,1824.0925,953.075,34.52063106796116,1.0,68.0,51.0
0,,0.0,8.0,1843.3494999999998,1017.3785,55.85800970873787,0.0,69.0,57.0
0,,0.0,8.0,1919.008,1035.1284999999998,58.15655339805825,1.0,69.0,57.0
0,,0.0,8.0,1713.548,1141.4695,56.41504854368932,0.0,70.0,58.5
0,,0.0,8.0,1667.929,1133.109,29.9126213592233,1.0,70.0,64.0
0,,0.0,8.0,1675.011,1129.8335,29.911407766990294,2.0,70.0,54.5
0,,0.0,8.0,833.598,922.222,31.231796116504853,0.0,71.0,56.0
0,,0.0,8.0,751.8,1036.194,39.5752427184466,1.0,71.0,57.0
0,,0.0,8.0,293.86699999999996,398.674,31.963592233009706,0.0,72.0,45.5
0,,0.0,8.0,459.37800000000004,372.30150000000003,60.21480582524272,0.0,73.0,62.0
0,,0.0,8.0,504.208,351.22,34.060679611650485,1.0,73.0,55.0
0,,0.0,8.0,505.292,350.025,34.27427184466019,2.0,73.0,56.0
0,,0.0,8.0,1654.165,192.647,27.62621359223301,0.0,74.0,53.0
0,,0.0,8.0,1589.081,237.993,27.66747572815534,1.0,74.0,55.0
0,,0.0,8.0,1534.535,264.609,39.342233009708735,0.0,75.0,58.0
0,,0.0,8.0,1535.308,191.72,29.237864077669904,1.0,75.0,69.0
0,,0.0,8.0,1436.9215,396.7065,30.391990291262136,0.0,77.0,59.5
0,,0.0,8.0,1423.541,423.687,23.888349514563107,1.0,77.0,51.0
0,,0.0,8.0,1430.139,383.295,31.924757281553397,2.0,77.0,59.0
0,,0.0,8.0,974.052,616.652,37.16990291262136,0.0,78.0,58.0
0,,0.0,8.0,973.7895000000001,527.673,36.60679611650485,1.0,78.0,56.5
0,,0.0,8.0,1477.1329999999998,536.092,25.740291262135923,0.0,79.0,56.5
0,,0.0,8.0,1517.863,594.4855,24.814320388349515,1.0,79.0,49.5
0,,0.0,8.0,1479.831,535.909,23.800970873786408,2.0,79.0,55.0
0,,0.0,8.0,1519.043,590.946,26.524271844660195,3.0,79.0,61.0
0,,0.0,8.0,1152.5349999999999,618.5125,30.66383495145631,0.0,80.0,60.5
0,,0.0,8.0,1105.956,560.193,24.70873786407767,1.0,80.0,55.0
0,,0.0,8.0,1141.929,617.247,29.694174757281555,2.0,80.0,64.0
0,,0.0,8.0,1428.157,603.473,31.351941747572816,0.0,81.0,53.0
0,,0.0,8.0,1409.685,577.434,24.57766990291262,1.0,81.0,56.0
0,,0.0,8.0,1086.115,729.0005000000001,33.129854368932044,0.0,82.0,49.5
0,,0.0,8.0,1155.574,712.574,36.05339805825243,1.0,82.0,66.0
0,,0.0,8.0,353.7405,719.3385000000001,25.09587378640777,0.0,83.0,59.0
0,,0.0,8.0,415.874,692.3,30.50242718446602,1.0,83.0,59.0
0,,0.0,8.0,930.79,730.4445000000001,40.963592233009706,0.0,84.0,56.0
0,,0.0,8.0,917.892,788.842,39.65776699029126,1.0,84.0,61.0
0,,0.0,8.0,790.357,733.5325,33.72572815533981,0.0,85.0,57.5
0,,0.0,8.0,732.065,817.691,27.473300970873787,1.0,85.0,55.0
0,,0.0,8.0,621.5115000000001,826.4035,24.84708737864078,0.0,86.0,62.0
0,,0.0,8.0,508.169,774.872,24.12135922330097,1.0,86.0,54.0
0,,0.0,8.0,1839.5994999999998,847.2625,27.808252427184467,0.0,87.0,50.0
0,,0.0,8.0,1879.4675,780.9110000000001,33.0133495145631,1.0,87.0,58.0
0,,0.0,8.0,1881.74,780.895,32.38592233009709,2.0,87.0,52.0
0,,0.0,8.0,1133.062,841.494,22.84223300970874,0.0,88.0,61.0
0,,0.0,8.0,1150.3935000000001,903.422,27.578883495145632,1.0,88.0,60.5
0,,0.0,8.0,976.8820000000001,847.87,29.50606796116505,0.0,89.0,62.5
0,,0.0,8.0,1052.8485,826.8589999999999,25.658980582524272,1.0,89.0,59.5
0,,0.0,8.0,690.312,891.462,34.60436893203884,0.0,90.0,52.5
0,,0.0,8.0,747.246,964.033,25.560679611650485,1.0,90.0,59.0
0,,0.0,8.0,893.942,994.6320000000001,36.033980582524265,0.0,91.0,57.0
0,,0.0,8.0,885.246,903.125,35.71844660194175,1.0,91.0,58.0
0,,0.0,8.0,895.125,996.279,36.980582524271846,2.0,91.0,60.0
0,,0.0,8.0,882.7195,900.1225,35.35800970873787,3.0,91.0,55.5
0,,0.0,8.0,1289.2849999999999,1059.6325000000002,35.83252427184466,0.0,92.0,63.5
0,,0.0,8.0,1764.061,1069.675,29.825242718446603,0.0,93.0,60.0
0,,0.0,8.0,1779.331,1128.532,25.740291262135923,1.0,93.0,61.0
0,,0.0,8.0,1775.97,1115.4825,26.37742718446602,2.0,93.0,61.5
0,,0.0,8.0,1766.045,1067.198,27.567961165048544,3.0,93.0,57.0
0,,0.0,8.0,667.842,1064.031,24.674757281553397,0.0,94.0,60.0
0,,0.0,8.0,628.2635,1160.5235,25.219660194174757,1.0,94.0,56.5
0,,0.0,8.0,666.342,1068.469,24.182038834951456,2.0,94.0,58.0
0,,0.0,8.0,631.6614999999999,1157.171,25.504854368932037,3.0,94.0,67.5
0,,0.0,8.0,1562.965,1223.047,30.310679611650485,0.0,95.0,55.0
0,,0.0,8.0,1521.822,1236.045,40.88834951456311,1.0,95.0,61.0
0,,0.0,8.0,1023.2165,1243.787,40.595873786407765,0.0,96.0,53.5
0,,0.0,8.0,1051.453,1183.41,29.575242718446603,1.0,96.0,53.0
0,,0.0,8.0,1206.8165,1203.3004999999998,29.735436893203882,0.0,97.0,51.0
0,,0.0,8.0,1208.632,1205.001,31.781553398058254,1.0,97.0,55.0
0,,0.0,8.0,1160.311,1273.104,24.983009708737864,2.0,97.0,59.0
0,,0.0,8.0,680.374,1355.18,35.512135922330096,0.0,98.0,54.0
0,,0.0,8.0,599.245,1294.292,39.09223300970874,1.0,98.0,60.0
0,,0.0,8.0,681.795,1359.2075,34.69902912621359,2.0,98.0,48.5
0,,0.0,8.0,608.909,1293.42,35.91990291262136,3.0,98.0,46.0
0,,0.0,8.0,681.311,1357.382,34.58009708737864,4.0,98.0,48.0
0,,0.0,8.0,981.143,1313.206,37.18446601941748,0.0,99.0,64.0
0,,0.0,8.0,887.601,1308.571,25.054611650485437,1.0,99.0,57.5
0,,0.0,8.0,495.814,1323.102,35.109223300970875,0.0,100.0,59.0
0,,0.0,8.0,498.181,1326.191,32.269417475728154,1.0,100.0,64.0
0,,0.0,8.0,497.0965,1326.9859999999999,36.199029126213595,2.0,100.0,53.0
0,,0.0,8.0,1389.084,1314.652,31.203883495145632,0.0,101.0,57.0
0,,0.0,8.0,1469.437,1338.103,24.67233009708738,1.0,101.0,54.0
0,,0.0,8.0,223.3585,1415.2235,38.262135922330096,0.0,102.0,57.5
0,,0.0,8.0,220.246,1409.261,37.52669902912621,1.0,102.0,51.0
0,,0.0,8.0,1365.6775,1382.5535,29.013349514563107,0.0,103.0,52.5
0,,0.0,8.0,1312.172,1335.983,28.92233009708738,1.0,103.0,63.0
0,,0.0,8.0,1338.067,1347.95,27.04854368932039,2.0,103.0,48.0
0,,0.0,8.0,1164.724,1397.488,24.225728155339805,0.0,104.0,53.0
0,,0.0,8.0,1178.458,1428.524,24.640776699029125,1.0,104.0,60.0
0,,0.0,8.0,1164.491,1401.276,26.87378640776699,2.0,104.0,59.0
0,,0.0,8.0,1979.91,1425.408,41.0,0.0,105.0,50.0
0,,0.0,8.0,1955.386,1411.3885,45.404126213592235,1.0,105.0,51.5
0,,0.0,8.0,642.1044999999999,1498.0415,29.20145631067961,0.0,106.0,60.5
0,,0.0,8.0,659.239,1496.808,29.487864077669904,1.0,106.0,52.0
0,,0.0,8.0,549.756,1465.326,25.218446601941746,0.0,107.0,50.0
0,,0.0,8.0,556.183,1520.035,32.12135922330097,1.0,107.0,56.0
0,,0.0,8.0,553.33,1523.735,32.62864077669903,2.0,107.0,52.0
0,,0.0,8.0,553.5255,1461.4155,25.04490291262136,3.0,107.0,60.0
0,,0.0,8.0,1673.37,1523.722,41.817961165048544,0.0,108.0,54.0
0,,0.0,8.0,1645.848,1500.6215,38.220873786407765,1.0,108.0,53.5
0,,0.0,8.0,1671.9,1521.362,41.18446601941748,2.0,108.0,55.0
0,,0.0,8.0,435.031,1530.682,29.550970873786408,0.0,109.0,57.0
0,,0.0,8.0,429.504,1489.0124999999998,40.26820388349515,1.0,109.0,51.5
0,,0.0,8.0,433.425,1529.743,29.45873786407767,2.0,109.0,48.0
0,,0.0,8.0,1870.217,1542.851,40.9126213592233,0.0,110.0,63.0
0,,0.0,8.0,1901.349,1560.9,47.05582524271845,1.0,110.0,57.0
0,,0.0,8.0,468.0945,1627.9345,33.271844660194176,0.0,111.0,58.5
0,,0.0,8.0,462.1775,1643.7734999999998,31.14927184466019,1.0,111.0,54.0
0,,0.0,8.0,468.141,1632.348,32.8373786407767,2.0,111.0,54.0
0,,0.0,8.0,463.614,1638.5855000000001,32.45752427184466,3.0,111.0,50.0
0,,0.0,8.0,1162.208,1641.534,33.54854368932039,0.0,112.0,59.0
0,,0.0,8.0,1199.0585,1657.483,28.389563106796118,1.0,112.0,54.5
0,,0.0,8.0,1167.643,1646.3429999999998,33.14927184466019,2.0,112.0,56.5
0,,0.0,8.0,1192.094,1652.152,27.604368932038835,3.0,112.0,56.0
0,,0.0,8.0,1507.9724999999999,1709.449,34.773058252427184,0.0,113.0,55.5
0,,0.0,8.0,1549.762,1667.806,41.16019417475728,1.0,113.0,59.0
0,,0.0,8.0,1550.828,1663.37,40.53155339805825,2.0,113.0,61.0
0,,0.0,8.0,1508.612,1708.965,37.689320388349515,3.0,113.0,51.0
0,,0.0,8.0,557.4835,1693.1979999999999,26.86771844660194,0.0,114.0,57.5
0,,0.0,8.0,506.256,1749.651,30.771844660194176,1.0,114.0,64.0
0,,0.0,8.0,555.432,1694.4025,29.192961165048544,2.0,114.0,66.5
0,,0.0,8.0,237.351,1920.952,29.66990291262136,0.0,115.0,56.0
0,,0.0,8.0,178.39749999999998,1904.8015,29.19417475728155,1.0,115.0,50.5
0,,0.0,8.0,177.467,1904.0435,29.66140776699029,2.0,115.0,49.0
0,,0.0,8.0,173.294,1905.872,28.679611650485437,3.0,115.0,55.0
0,,0.0,8.0,239.951,1926.632,28.808252427184467,4.0,115.0,51.0
0,,0.0,8.0,499.53,1925.44,44.22572815533981,0.0,116.0,50.0
0,,0.0,8.0,463.879,1916.439,40.28883495145631,1.0,116.0,49.0
0,,0.0,8.0,490.164,1922.293,43.41747572815534,2.0,116.0,53.0
0,,0.0,8.0,473.201,1929.712,42.179611650485434,3.0,116.0,61.0
0,,0.0,8.0,355.354,1319.935,29.104368932038835,0.0,117.0,62.0
0,,0.0,8.0,378.015,1257.6390000000001,28.296116504854368,1.0,117.0,53.5
0,,0.0,8.0,374.21000000000004,1263.3465,27.131067961165048,2.0,117.0,57.0
0,,0.0,8.0,357.012,1321.658,28.79368932038835,3.0,117.0,53.0
0,,0.0,8.0,384.494,1261.082,27.49514563106796,4.0,117.0,61.0
0,,0.0,8.0,800.312,1102.363,44.577669902912625,0.0,118.0,58.0
0,,0.0,8.0,879.579,1130.016,26.20873786407767,1.0,118.0,54.0
0,,0.0,8.0,859.068,1117.325,29.949029126213592,2.0,118.0,47.0
0,,0.0,8.0,884.354,1133.118,24.438106796116504,3.0,118.0,68.0
0,,0.0,8.0,1029.2559999999999,1030.479,36.595873786407765,0.0,119.0,49.5
0,,0.0,8.0,1074.12,1047.8805,34.76820388349515,1.0,119.0,53.0
0,,0.0,8.0,1033.304,1030.795,34.16504854368932,2.0,119.0,59.0
0,,0.0,8.0,1072.4845,1057.0845,31.008495145631066,3.0,119.0,68.5
0,,0.0,8.0,1589.414,628.224,22.288834951456312,0.0,120.0,58.0
0,,0.0,8.0,1588.078,517.69,21.796116504854368,1.0,120.0,59.0
0,,0.0,8.0,1586.6229999999996,634.569,22.990291262135923,2.0,120.0,58.0
0,,0.0,8.0,1585.503,519.493,22.429611650485437,3.0,120.0,60.0
0,,0.0,8.0,1179.857,906.917,23.25242718446602,0.0,122.0,60.0
0,,0.0,8.0,1164.0135,775.1725,25.45266990291262,1.0,122.0,62.5
0,,0.0,8.0,1180.2815,905.229,24.684466019417478,2.0,122.0,56.5
0,,0.0,8.0,1155.7404999999999,779.4345000000001,25.366504854368934,3.0,122.0,47.0
0,,0.0,8.0,825.655,916.064,23.320388349514563,0.0,123.0,54.0
0,,0.0,8.0,799.2,956.2115,43.78519417475728,1.0,123.0,57.5
0,,0.0,8.0,1738.3029999999999,973.6495,23.019417475728154,0.0,124.0,61.0
0,,0.0,8.0,1769.0800000000002,1046.0729999999999,28.41626213592233,1.0,124.0,60.0
0,,0.0,8.0,1738.679,975.592,23.703883495145632,2.0,124.0,50.0
0,,0.0,8.0,1764.2175000000002,1047.4180000000001,24.726941747572816,3.0,124.0,66.0
0,,0.0,8.0,1783.297,1037.7005,31.513349514563107,4.0,124.0,43.0
0,,0.0,8.0,623.748,1081.067,32.529126213592235,0.0,125.0,59.0
0,,0.0,8.0,627.577,1083.6760000000004,31.599514563106798,1.0,125.0,57.0
0,,0.0,8.0,708.8,979.04,22.601941747572816,2.0,125.0,57.0
0,,0.0,8.0,706.4524999999999,982.1220000000001,23.557038834951456,3.0,125.0,50.0
0,,0.0,8.0,1788.2575000000002,1156.8485,29.063106796116504,0.0,126.0,61.0
0,,0.0,8.0,1761.6835,1174.894,37.44902912621359,1.0,126.0,66.0
0,,0.0,8.0,1780.085,1162.899,30.518203883495147,2.0,126.0,64.5
0,,0.0,8.0,376.968,1171.035,22.274271844660195,0.0,127.0,58.0
0,,0.0,8.0,356.964,1194.068,27.953883495145632,1.0,127.0,54.0
0,,0.0,8.0,372.414,1181.1905,23.648058252427184,2.0,127.0,57.0
0,,0.0,8.0,372.52049999999997,1183.2385,24.137135922330096,3.0,127.0,57.5
0,,0.0,8.0,358.142,1181.827,25.968446601941753,4.0,127.0,60.0
0,,0.0,8.0,850.2310000000001,1173.773,24.12378640776699,0.0,128.0,61.0
0,,0.0,8.0,923.741,1179.428,34.79368932038835,1.0,128.0,47.0
0,,0.0,8.0,732.2064999999999,1251.7669999999998,21.94417475728155,0.0,129.0,50.0
0,,0.0,8.0,727.9555,1245.0805,22.893203883495147,1.0,129.0,68.5
0,,0.0,8.0,724.368,1315.177,21.893203883495147,2.0,129.0,49.0
0,,0.0,8.0,1280.6895,1370.6699999999998,23.29854368932039,0.0,130.0,53.5
0,,0.0,8.0,1196.4845,1350.907,33.252427184466015,1.0,130.0,57.0
0,,0.0,8.0,1282.2215,1369.8265000000001,22.234223300970875,2.0,130.0,54.5
0,,0.0,8.0,1198.7625,1348.475,33.8252427184466,3.0,130.0,58.0
0,,0.0,8.0,1280.309,1355.266,22.561893203883493,4.0,130.0,50.5
0,,0.0,8.0,1274.65,1358.98,23.589805825242717,5.0,130.0,53.0
0,,0.0,8.0,611.596,1528.833,23.966019417475728,0.0,131.0,61.0
0,,0.0,8.0,623.1614999999999,1634.6435000000001,31.262135922330096,1.0,131.0,57.5
0,,0.0,8.0,613.846,1525.536,24.66990291262136,2.0,131.0,72.0
0,,0.0,8.0,625.763,1636.443,30.463592233009706,3.0,131.0,51.0
0,,0.0,8.0,429.449,1675.61,25.531553398058254,0.0,132.0,57.0
0,,0.0,8.0,542.3215,1635.4615,25.030339805825243,1.0,132.0,52.5
0,,0.0,8.0,442.741,1676.871,26.16504854368932,2.0,132.0,54.0
0,,0.0,8.0,423.376,1673.438,24.41990291262136,3.0,132.0,67.0
